date,value,indicator_name
2001-11-21,4815.0,Gold price INR
2001-11-21,24.19,VIX_History
2001-11-22,4819.5,Gold price INR
2001-11-23,4828.5,Gold price INR
2001-11-23,23.25,VIX_History
2001-11-26,4815.0,Gold price INR
2001-11-26,23.79,VIX_History
2001-11-27,4824.0,Gold price INR
2001-11-27,24.0,VIX_History
2001-11-28,4846.5,Gold price INR
2001-11-28,25.9,VIX_History
2001-11-29,4851.0,Gold price INR
2001-11-29,25.18,VIX_History
2001-11-30,4860.0,Gold price INR
2001-11-30,23.84,VIX_History
2001-12-03,4873.5,Gold price INR
2001-12-03,25.77,VIX_History
2001-12-04,4873.5,Gold price INR
2001-12-04,24.08,VIX_History
2001-12-05,4846.5,Gold price INR
2001-12-05,23.02,VIX_History
2001-12-06,4833.0,Gold price INR
2001-12-06,23.71,VIX_History
2001-12-07,4824.0,Gold price INR
2001-12-07,23.49,VIX_History
2001-12-10,4797.0,Gold price INR
2001-12-10,25.62,VIX_History
2001-12-11,4788.0,Gold price INR
2001-12-11,25.3,VIX_History
2001-12-12,4810.5,Gold price INR
2001-12-12,24.87,VIX_History
2001-12-13,4828.5,Gold price INR
2001-12-13,25.91,VIX_History
2001-12-14,4878.0,Gold price INR
2001-12-14,24.63,VIX_History
2001-12-17,4887.0,Gold price INR
2001-12-17,24.26,VIX_History
2001-12-18,4905.0,Gold price INR
2001-12-18,23.29,VIX_History
2001-12-19,4896.0,Gold price INR
2001-12-19,22.58,VIX_History
2001-12-20,4855.5,Gold price INR
2001-12-20,23.67,VIX_History
2001-12-21,4882.5,Gold price INR
2001-12-21,22.5,VIX_History
2001-12-24,4891.5,Gold price INR
2001-12-24,22.62,VIX_History
2001-12-25,4891.5,Gold price INR
2001-12-26,4905.0,Gold price INR
2001-12-26,22.29,VIX_History
2001-12-27,4923.0,Gold price INR
2001-12-27,21.59,VIX_History
2001-12-28,4909.5,Gold price INR
2001-12-28,21.4,VIX_History
2001-12-31,4905.0,Gold price INR
2001-12-31,23.8,VIX_History
2002-01-01,4905.0,Gold price INR
2002-01-02,4936.5,Gold price INR
2002-01-02,22.71,VIX_History
2002-01-03,4945.5,Gold price INR
2002-01-03,21.34,VIX_History
2002-01-04,4932.0,Gold price INR
2002-01-04,20.45,VIX_History
2002-01-07,4945.5,Gold price INR
2002-01-07,21.94,VIX_History
2002-01-08,4945.5,Gold price INR
2002-01-08,21.83,VIX_History
2002-01-09,4990.5,Gold price INR
2002-01-09,22.13,VIX_History
2002-01-10,5103.0,Gold price INR
2002-01-10,22.36,VIX_History
2002-01-11,5089.5,Gold price INR
2002-01-11,22.6,VIX_History
2002-01-14,5089.5,Gold price INR
2002-01-14,23.58,VIX_History
2002-01-15,5044.5,Gold price INR
2002-01-15,22.7,VIX_History
2002-01-16,5053.5,Gold price INR
2002-01-16,23.45,VIX_History
2002-01-17,5062.5,Gold price INR
2002-01-17,22.25,VIX_History
2002-01-18,5026.5,Gold price INR
2002-01-18,22.52,VIX_History
2002-01-21,5008.5,Gold price INR
2002-01-22,5013.0,Gold price INR
2002-01-22,23.61,VIX_History
2002-01-23,4981.5,Gold price INR
2002-01-23,21.88,VIX_History
2002-01-24,4963.5,Gold price INR
2002-01-24,21.15,VIX_History
2002-01-25,4963.5,Gold price INR
2002-01-25,21.01,VIX_History
2002-01-28,4963.5,Gold price INR
2002-01-28,21.14,VIX_History
2002-01-29,4945.5,Gold price INR
2002-01-29,24.35,VIX_History
2002-01-30,5022.0,Gold price INR
2002-01-30,23.22,VIX_History
2002-01-31,5040.0,Gold price INR
2002-01-31,21.09,VIX_History
2002-02-01,5067.0,Gold price INR
2002-02-01,21.12,VIX_History
2002-02-04,5139.0,Gold price INR
2002-02-04,24.87,VIX_History
2002-02-05,5224.5,Gold price INR
2002-02-05,25.45,VIX_History
2002-02-06,5364.0,Gold price INR
2002-02-06,26.09,VIX_History
2002-02-07,5364.0,Gold price INR
2002-02-07,25.11,VIX_History
2002-02-08,5445.0,Gold price INR
2002-02-08,23.26,VIX_History
2002-02-11,5337.0,Gold price INR
2002-02-11,21.78,VIX_History
2002-02-12,5350.5,Gold price INR
2002-02-12,21.62,VIX_History
2002-02-13,5323.5,Gold price INR
2002-02-13,20.85,VIX_History
2002-02-14,5355.0,Gold price INR
2002-02-14,21.77,VIX_History
2002-02-15,5368.5,Gold price INR
2002-02-15,22.37,VIX_History
2002-02-18,5323.5,Gold price INR
2002-02-19,5305.5,Gold price INR
2002-02-19,24.43,VIX_History
2002-02-20,5206.5,Gold price INR
2002-02-20,22.66,VIX_History
2002-02-21,5229.0,Gold price INR
2002-02-21,23.8,VIX_History
2002-02-22,5251.5,Gold price INR
2002-02-22,22.86,VIX_History
2002-02-25,5238.0,Gold price INR
2002-02-25,21.84,VIX_History
2002-02-26,5274.0,Gold price INR
2002-02-26,21.68,VIX_History
2002-02-27,5332.5,Gold price INR
2002-02-27,21.49,VIX_History
2002-02-28,5323.5,Gold price INR
2002-02-28,21.59,VIX_History
2002-03-01,5296.5,Gold price INR
2002-03-01,19.96,VIX_History
2002-03-04,5328.0,Gold price INR
2002-03-04,20.5,VIX_History
2002-03-05,5332.5,Gold price INR
2002-03-05,20.3,VIX_History
2002-03-06,5242.5,Gold price INR
2002-03-06,19.94,VIX_History
2002-03-07,5215.5,Gold price INR
2002-03-07,20.04,VIX_History
2002-03-08,5188.5,Gold price INR
2002-03-08,19.27,VIX_History
2002-03-11,5220.0,Gold price INR
2002-03-11,19.84,VIX_History
2002-03-12,5265.0,Gold price INR
2002-03-12,19.59,VIX_History
2002-03-13,5251.5,Gold price INR
2002-03-13,19.46,VIX_History
2002-03-14,5220.0,Gold price INR
2002-03-14,19.2,VIX_History
2002-03-15,5202.0,Gold price INR
2002-03-15,18.42,VIX_History
2002-03-18,5233.5,Gold price INR
2002-03-18,18.93,VIX_History
2002-03-19,5251.5,Gold price INR
2002-03-19,18.16,VIX_History
2002-03-20,5229.0,Gold price INR
2002-03-20,18.46,VIX_History
2002-03-21,5247.0,Gold price INR
2002-03-21,18.15,VIX_History
2002-03-22,5278.5,Gold price INR
2002-03-22,17.77,VIX_History
2002-03-25,5341.5,Gold price INR
2002-03-25,18.48,VIX_History
2002-03-26,5310.0,Gold price INR
2002-03-26,18.13,VIX_History
2002-03-27,5368.5,Gold price INR
2002-03-27,17.7,VIX_History
2002-03-28,5409.0,Gold price INR
2002-03-28,17.4,VIX_History
2002-03-29,5409.0,Gold price INR
2002-04-01,5409.0,Gold price INR
2002-04-01,18.73,VIX_History
2002-04-02,5458.5,Gold price INR
2002-04-02,19.16,VIX_History
2002-04-03,5463.0,Gold price INR
2002-04-03,20.2,VIX_History
2002-04-04,5427.0,Gold price INR
2002-04-04,19.78,VIX_History
2002-04-05,5404.5,Gold price INR
2002-04-05,19.13,VIX_History
2002-04-08,5400.0,Gold price INR
2002-04-08,19.61,VIX_History
2002-04-09,5373.0,Gold price INR
2002-04-09,19.47,VIX_History
2002-04-10,5359.5,Gold price INR
2002-04-10,18.19,VIX_History
2002-04-11,5418.0,Gold price INR
2002-04-11,20.3,VIX_History
2002-04-12,5404.5,Gold price INR
2002-04-12,19.42,VIX_History
2002-04-15,5400.0,Gold price INR
2002-04-15,19.82,VIX_History
2002-04-16,5359.5,Gold price INR
2002-04-16,18.11,VIX_History
2002-04-17,5413.5,Gold price INR
2002-04-17,18.43,VIX_History
2002-04-18,5472.0,Gold price INR
2002-04-18,19.29,VIX_History
2002-04-19,5427.0,Gold price INR
2002-04-19,18.3,VIX_History
2002-04-22,5463.0,Gold price INR
2002-04-22,19.77,VIX_History
2002-04-23,5454.0,Gold price INR
2002-04-23,20.28,VIX_History
2002-04-24,5481.0,Gold price INR
2002-04-24,20.77,VIX_History
2002-04-25,5535.0,Gold price INR
2002-04-25,20.95,VIX_History
2002-04-26,5521.5,Gold price INR
2002-04-26,22.14,VIX_History
2002-04-29,5580.0,Gold price INR
2002-04-29,24.05,VIX_History
2002-04-30,5548.5,Gold price INR
2002-04-30,21.91,VIX_History
2002-05-01,5553.0,Gold price INR
2002-05-01,20.06,VIX_History
2002-05-02,5539.5,Gold price INR
2002-05-02,20.07,VIX_History
2002-05-03,5593.5,Gold price INR
2002-05-03,20.19,VIX_History
2002-05-06,5589.0,Gold price INR
2002-05-06,22.56,VIX_History
2002-05-07,5620.5,Gold price INR
2002-05-07,21.94,VIX_History
2002-05-08,5589.0,Gold price INR
2002-05-08,20.39,VIX_History
2002-05-09,5562.0,Gold price INR
2002-05-09,21.56,VIX_History
2002-05-10,5607.0,Gold price INR
2002-05-10,22.41,VIX_History
2002-05-13,5602.5,Gold price INR
2002-05-13,20.72,VIX_History
2002-05-14,5557.5,Gold price INR
2002-05-14,19.35,VIX_History
2002-05-15,5557.5,Gold price INR
2002-05-15,19.19,VIX_History
2002-05-16,5589.0,Gold price INR
2002-05-16,18.5,VIX_History
2002-05-17,5598.0,Gold price INR
2002-05-17,17.7,VIX_History
2002-05-20,5616.0,Gold price INR
2002-05-20,19.24,VIX_History
2002-05-21,5679.0,Gold price INR
2002-05-21,20.05,VIX_History
2002-05-22,5710.5,Gold price INR
2002-05-22,19.58,VIX_History
2002-05-23,5719.5,Gold price INR
2002-05-23,18.23,VIX_History
2002-05-24,5782.5,Gold price INR
2002-05-24,18.9,VIX_History
2002-05-27,5764.5,Gold price INR
2002-05-28,5769.0,Gold price INR
2002-05-28,20.31,VIX_History
2002-05-29,5890.5,Gold price INR
2002-05-29,20.39,VIX_History
2002-05-30,5877.0,Gold price INR
2002-05-30,20.61,VIX_History
2002-05-31,5890.5,Gold price INR
2002-05-31,19.98,VIX_History
2002-06-03,5890.5,Gold price INR
2002-06-03,23.37,VIX_History
2002-06-04,5890.5,Gold price INR
2002-06-04,23.89,VIX_History
2002-06-05,5805.0,Gold price INR
2002-06-05,22.61,VIX_History
2002-06-06,5841.0,Gold price INR
2002-06-06,24.16,VIX_History
2002-06-07,5886.0,Gold price INR
2002-06-07,23.51,VIX_History
2002-06-10,5809.5,Gold price INR
2002-06-10,23.72,VIX_History
2002-06-11,5706.0,Gold price INR
2002-06-11,24.45,VIX_History
2002-06-12,5760.0,Gold price INR
2002-06-12,24.15,VIX_History
2002-06-13,5746.5,Gold price INR
2002-06-13,25.02,VIX_History
2002-06-14,5805.0,Gold price INR
2002-06-14,25.96,VIX_History
2002-06-17,5728.5,Gold price INR
2002-06-17,24.64,VIX_History
2002-06-18,5733.0,Gold price INR
2002-06-18,24.24,VIX_History
2002-06-19,5769.0,Gold price INR
2002-06-19,26.06,VIX_History
2002-06-20,5800.5,Gold price INR
2002-06-20,27.48,VIX_History
2002-06-21,5805.0,Gold price INR
2002-06-21,27.23,VIX_History
2002-06-24,5868.0,Gold price INR
2002-06-24,26.98,VIX_History
2002-06-25,5787.0,Gold price INR
2002-06-25,27.84,VIX_History
2002-06-26,5778.0,Gold price INR
2002-06-26,28.42,VIX_History
2002-06-27,5733.0,Gold price INR
2002-06-27,26.29,VIX_History
2002-06-28,5724.0,Gold price INR
2002-06-28,25.4,VIX_History
2002-07-01,5607.0,Gold price INR
2002-07-01,27.11,VIX_History
2002-07-02,5647.5,Gold price INR
2002-07-02,28.96,VIX_History
2002-07-03,5580.0,Gold price INR
2002-07-03,29.42,VIX_History
2002-07-04,5580.0,Gold price INR
2002-07-05,5589.0,Gold price INR
2002-07-05,27.11,VIX_History
2002-07-08,5593.5,Gold price INR
2002-07-08,28.25,VIX_History
2002-07-09,5629.5,Gold price INR
2002-07-09,30.22,VIX_History
2002-07-10,5647.5,Gold price INR
2002-07-10,34.1,VIX_History
2002-07-11,5638.5,Gold price INR
2002-07-11,33.85,VIX_History
2002-07-12,5679.0,Gold price INR
2002-07-12,32.94,VIX_History
2002-07-15,5728.5,Gold price INR
2002-07-15,35.03,VIX_History
2002-07-16,5710.5,Gold price INR
2002-07-16,36.65,VIX_History
2002-07-17,5670.0,Gold price INR
2002-07-17,35.45,VIX_History
2002-07-18,5697.0,Gold price INR
2002-07-18,35.12,VIX_History
2002-07-19,5787.0,Gold price INR
2002-07-19,38.17,VIX_History
2002-07-22,5782.5,Gold price INR
2002-07-22,41.87,VIX_History
2002-07-23,5724.0,Gold price INR
2002-07-23,44.92,VIX_History
2002-07-24,5571.0,Gold price INR
2002-07-24,39.86,VIX_History
2002-07-25,5539.5,Gold price INR
2002-07-25,39.27,VIX_History
2002-07-26,5458.5,Gold price INR
2002-07-26,35.51,VIX_History
2002-07-29,5431.5,Gold price INR
2002-07-29,31.33,VIX_History
2002-07-30,5472.0,Gold price INR
2002-07-30,31.92,VIX_History
2002-07-31,5454.0,Gold price INR
2002-07-31,32.03,VIX_History
2002-08-01,5409.0,Gold price INR
2002-08-01,36.95,VIX_History
2002-08-02,5458.5,Gold price INR
2002-08-02,41.29,VIX_History
2002-08-05,5535.0,Gold price INR
2002-08-05,45.08,VIX_History
2002-08-06,5476.5,Gold price INR
2002-08-06,42.03,VIX_History
2002-08-07,5589.0,Gold price INR
2002-08-07,38.73,VIX_History
2002-08-08,5584.5,Gold price INR
2002-08-08,36.33,VIX_History
2002-08-09,5598.0,Gold price INR
2002-08-09,35.33,VIX_History
2002-08-12,5661.0,Gold price INR
2002-08-12,37.05,VIX_History
2002-08-13,5607.0,Gold price INR
2002-08-13,35.82,VIX_History
2002-08-14,5643.0,Gold price INR
2002-08-14,32.36,VIX_History
2002-08-15,5589.0,Gold price INR
2002-08-15,29.43,VIX_History
2002-08-16,5611.5,Gold price INR
2002-08-16,28.81,VIX_History
2002-08-19,5539.5,Gold price INR
2002-08-19,28.61,VIX_History
2002-08-20,5499.0,Gold price INR
2002-08-20,29.59,VIX_History
2002-08-21,5472.0,Gold price INR
2002-08-21,28.23,VIX_History
2002-08-22,5449.5,Gold price INR
2002-08-22,27.75,VIX_History
2002-08-23,5458.5,Gold price INR
2002-08-23,29.32,VIX_History
2002-08-26,5458.5,Gold price INR
2002-08-26,29.89,VIX_History
2002-08-27,5539.5,Gold price INR
2002-08-27,30.11,VIX_History
2002-08-28,5544.0,Gold price INR
2002-08-28,33.32,VIX_History
2002-08-29,5566.5,Gold price INR
2002-08-29,33.67,VIX_History
2002-08-30,5580.0,Gold price INR
2002-08-30,32.64,VIX_History
2002-09-02,5562.0,Gold price INR
2002-09-03,5589.0,Gold price INR
2002-09-03,39.97,VIX_History
2002-09-04,5575.5,Gold price INR
2002-09-04,37.44,VIX_History
2002-09-05,5665.5,Gold price INR
2002-09-05,38.86,VIX_History
2002-09-06,5706.0,Gold price INR
2002-09-06,36.33,VIX_History
2002-09-09,5755.5,Gold price INR
2002-09-09,36.45,VIX_History
2002-09-10,5692.5,Gold price INR
2002-09-10,35.08,VIX_History
2002-09-11,5620.5,Gold price INR
2002-09-11,34.81,VIX_History
2002-09-12,5683.5,Gold price INR
2002-09-12,37.5,VIX_History
2002-09-13,5679.0,Gold price INR
2002-09-13,35.82,VIX_History
2002-09-16,5611.5,Gold price INR
2002-09-16,36.74,VIX_History
2002-09-17,5625.0,Gold price INR
2002-09-17,38.01,VIX_History
2002-09-18,5674.5,Gold price INR
2002-09-18,37.52,VIX_History
2002-09-19,5737.5,Gold price INR
2002-09-19,40.65,VIX_History
2002-09-20,5742.0,Gold price INR
2002-09-20,38.98,VIX_History
2002-09-23,5742.0,Gold price INR
2002-09-23,39.68,VIX_History
2002-09-24,5809.5,Gold price INR
2002-09-24,40.52,VIX_History
2002-09-25,5787.0,Gold price INR
2002-09-25,37.33,VIX_History
2002-09-26,5688.0,Gold price INR
2002-09-26,34.6,VIX_History
2002-09-27,5692.5,Gold price INR
2002-09-27,36.97,VIX_History
2002-09-30,5760.0,Gold price INR
2002-09-30,39.69,VIX_History
2002-10-01,5724.0,Gold price INR
2002-10-01,34.12,VIX_History
2002-10-02,5733.0,Gold price INR
2002-10-02,36.83,VIX_History
2002-10-03,5728.5,Gold price INR
2002-10-03,37.31,VIX_History
2002-10-04,5697.0,Gold price INR
2002-10-04,39.46,VIX_History
2002-10-07,5724.0,Gold price INR
2002-10-07,42.64,VIX_History
2002-10-08,5674.5,Gold price INR
2002-10-08,41.02,VIX_History
2002-10-09,5674.5,Gold price INR
2002-10-09,42.13,VIX_History
2002-10-10,5670.0,Gold price INR
2002-10-10,37.55,VIX_History
2002-10-11,5634.0,Gold price INR
2002-10-11,35.7,VIX_History
2002-10-14,5647.5,Gold price INR
2002-10-14,36.04,VIX_History
2002-10-15,5620.5,Gold price INR
2002-10-15,34.02,VIX_History
2002-10-16,5589.0,Gold price INR
2002-10-16,36.0,VIX_History
2002-10-17,5530.5,Gold price INR
2002-10-17,34.1,VIX_History
2002-10-18,5566.5,Gold price INR
2002-10-18,33.53,VIX_History
2002-10-21,5557.5,Gold price INR
2002-10-21,33.11,VIX_History
2002-10-22,5557.5,Gold price INR
2002-10-22,34.09,VIX_History
2002-10-23,5548.5,Gold price INR
2002-10-23,33.2,VIX_History
2002-10-24,5548.5,Gold price INR
2002-10-24,34.03,VIX_History
2002-10-25,5571.0,Gold price INR
2002-10-25,30.0,VIX_History
2002-10-28,5602.5,Gold price INR
2002-10-28,31.07,VIX_History
2002-10-29,5643.0,Gold price INR
2002-10-29,32.27,VIX_History
2002-10-30,5634.0,Gold price INR
2002-10-30,31.23,VIX_History
2002-10-31,5638.5,Gold price INR
2002-10-31,31.14,VIX_History
2002-11-01,5683.5,Gold price INR
2002-11-01,29.3,VIX_History
2002-11-04,5643.0,Gold price INR
2002-11-04,30.82,VIX_History
2002-11-05,5661.0,Gold price INR
2002-11-05,31.23,VIX_History
2002-11-06,5638.5,Gold price INR
2002-11-06,30.73,VIX_History
2002-11-07,5674.5,Gold price INR
2002-11-07,31.42,VIX_History
2002-11-08,5710.5,Gold price INR
2002-11-08,29.41,VIX_History
2002-11-11,5692.5,Gold price INR
2002-11-11,31.3,VIX_History
2002-11-12,5710.5,Gold price INR
2002-11-12,30.58,VIX_History
2002-11-13,5755.5,Gold price INR
2002-11-13,31.24,VIX_History
2002-11-14,5656.5,Gold price INR
2002-11-14,28.67,VIX_History
2002-11-15,5656.5,Gold price INR
2002-11-15,26.65,VIX_History
2002-11-18,5652.0,Gold price INR
2002-11-18,27.66,VIX_History
2002-11-19,5665.5,Gold price INR
2002-11-19,27.41,VIX_History
2002-11-20,5656.5,Gold price INR
2002-11-20,25.32,VIX_History
2002-11-21,5629.5,Gold price INR
2002-11-21,23.81,VIX_History
2002-11-22,5629.5,Gold price INR
2002-11-22,23.16,VIX_History
2002-11-25,5629.5,Gold price INR
2002-11-25,24.07,VIX_History
2002-11-26,5629.5,Gold price INR
2002-11-26,25.97,VIX_History
2002-11-27,5638.5,Gold price INR
2002-11-27,27.25,VIX_History
2002-11-28,5643.0,Gold price INR
2002-11-29,5670.0,Gold price INR
2002-11-29,27.5,VIX_History
2002-12-02,5620.5,Gold price INR
2002-12-02,27.46,VIX_History
2002-12-03,5674.5,Gold price INR
2002-12-03,28.33,VIX_History
2002-12-04,5710.5,Gold price INR
2002-12-04,28.92,VIX_History
2002-12-05,5724.0,Gold price INR
2002-12-05,30.1,VIX_History
2002-12-06,5778.0,Gold price INR
2002-12-06,28.88,VIX_History
2002-12-09,5764.5,Gold price INR
2002-12-09,30.78,VIX_History
2002-12-10,5728.5,Gold price INR
2002-12-10,28.76,VIX_History
2002-12-11,5746.5,Gold price INR
2002-12-11,27.76,VIX_History
2002-12-12,5787.0,Gold price INR
2002-12-12,27.29,VIX_History
2002-12-13,5886.0,Gold price INR
2002-12-13,28.18,VIX_History
2002-12-16,5895.0,Gold price INR
2002-12-16,26.24,VIX_History
2002-12-17,6003.0,Gold price INR
2002-12-17,26.66,VIX_History
2002-12-18,5980.5,Gold price INR
2002-12-18,28.29,VIX_History
2002-12-19,6102.0,Gold price INR
2002-12-19,30.21,VIX_History
2002-12-20,6030.0,Gold price INR
2002-12-20,26.71,VIX_History
2002-12-23,6075.0,Gold price INR
2002-12-23,26.2,VIX_History
2002-12-24,6075.0,Gold price INR
2002-12-24,26.49,VIX_History
2002-12-25,6075.0,Gold price INR
2002-12-26,6075.0,Gold price INR
2002-12-26,27.37,VIX_History
2002-12-27,6165.0,Gold price INR
2002-12-27,29.55,VIX_History
2002-12-30,6120.0,Gold price INR
2002-12-30,29.62,VIX_History
2002-12-31,6124.5,Gold price INR
2002-12-31,28.62,VIX_History
2003-01-01,6124.5,Gold price INR
2003-01-02,6070.5,Gold price INR
2003-01-02,25.39,VIX_History
2003-01-03,6084.0,Gold price INR
2003-01-03,24.68,VIX_History
2003-01-06,6205.5,Gold price INR
2003-01-06,24.91,VIX_History
2003-01-07,6160.5,Gold price INR
2003-01-07,25.13,VIX_History
2003-01-08,6174.0,Gold price INR
2003-01-08,25.53,VIX_History
2003-01-09,6210.0,Gold price INR
2003-01-09,24.25,VIX_History
2003-01-10,6228.0,Gold price INR
2003-01-10,24.32,VIX_History
2003-01-13,6214.5,Gold price INR
2003-01-13,24.9,VIX_History
2003-01-14,6223.5,Gold price INR
2003-01-14,24.57,VIX_History
2003-01-15,6187.5,Gold price INR
2003-01-15,25.51,VIX_History
2003-01-16,6210.0,Gold price INR
2003-01-16,25.01,VIX_History
2003-01-17,6295.5,Gold price INR
2003-01-17,25.7,VIX_History
2003-01-20,6273.0,Gold price INR
2003-01-21,6237.0,Gold price INR
2003-01-21,27.59,VIX_History
2003-01-22,6318.0,Gold price INR
2003-01-22,29.01,VIX_History
2003-01-23,6421.5,Gold price INR
2003-01-23,27.53,VIX_History
2003-01-24,6444.0,Gold price INR
2003-01-24,31.51,VIX_History
2003-01-27,6493.5,Gold price INR
2003-01-27,34.69,VIX_History
2003-01-28,6489.0,Gold price INR
2003-01-28,31.93,VIX_History
2003-01-29,6502.5,Gold price INR
2003-01-29,31.26,VIX_History
2003-01-30,6466.5,Gold price INR
2003-01-30,31.32,VIX_History
2003-01-31,6462.0,Gold price INR
2003-01-31,31.17,VIX_History
2003-02-03,6493.5,Gold price INR
2003-02-03,31.02,VIX_History
2003-02-04,6619.5,Gold price INR
2003-02-04,32.76,VIX_History
2003-02-05,6714.0,Gold price INR
2003-02-05,33.04,VIX_History
2003-02-06,6601.5,Gold price INR
2003-02-06,33.35,VIX_History
2003-02-07,6547.5,Gold price INR
2003-02-07,34.01,VIX_History
2003-02-10,6502.5,Gold price INR
2003-02-10,33.99,VIX_History
2003-02-11,6394.5,Gold price INR
2003-02-11,33.68,VIX_History
2003-02-12,6277.5,Gold price INR
2003-02-12,34.33,VIX_History
2003-02-13,6205.5,Gold price INR
2003-02-13,33.7,VIX_History
2003-02-14,6241.5,Gold price INR
2003-02-14,32.62,VIX_History
2003-02-17,6102.0,Gold price INR
2003-02-18,6039.0,Gold price INR
2003-02-18,31.11,VIX_History
2003-02-19,6075.0,Gold price INR
2003-02-19,31.31,VIX_History
2003-02-20,6169.5,Gold price INR
2003-02-20,31.16,VIX_History
2003-02-21,6183.0,Gold price INR
2003-02-21,30.25,VIX_History
2003-02-24,6241.5,Gold price INR
2003-02-24,31.98,VIX_History
2003-02-25,6277.5,Gold price INR
2003-02-25,31.74,VIX_History
2003-02-26,6174.0,Gold price INR
2003-02-26,31.94,VIX_History
2003-02-27,6160.5,Gold price INR
2003-02-27,30.53,VIX_History
2003-02-28,6093.0,Gold price INR
2003-02-28,29.63,VIX_History
2003-03-03,6057.0,Gold price INR
2003-03-03,30.43,VIX_History
2003-03-04,6196.5,Gold price INR
2003-03-04,31.83,VIX_History
2003-03-05,6201.0,Gold price INR
2003-03-05,30.38,VIX_History
2003-03-06,6214.5,Gold price INR
2003-03-06,31.37,VIX_History
2003-03-07,6151.5,Gold price INR
2003-03-07,31.08,VIX_History
2003-03-10,6214.5,Gold price INR
2003-03-10,33.31,VIX_History
2003-03-11,6115.5,Gold price INR
2003-03-11,33.61,VIX_History
2003-03-12,6070.5,Gold price INR
2003-03-12,33.51,VIX_History
2003-03-13,5863.5,Gold price INR
2003-03-13,31.76,VIX_History
2003-03-14,5877.0,Gold price INR
2003-03-14,30.98,VIX_History
2003-03-17,5976.0,Gold price INR
2003-03-17,31.75,VIX_History
2003-03-18,5940.0,Gold price INR
2003-03-18,30.43,VIX_History
